player_name,preferred_foot,date_of_birth,appearances_sub,goals,assists,xa,xg,touches_in_opposition_box,crosses_completed,pass_accuracy,long_pass_accuracy,minutes_played,dribbles_completed,duels_won,aerial_duels_won,total_tackles,interceptions,blocks,red_cards,yellow_cards,fouls,offsides,all_stats_on_page
Diogo Dalot,Right,18/03/1999,33 (2),3,0,9,2.46,3,71,"1,373 (84%)",114 (48%),"2,813",49 (55%),142,38,68,37,9,0,5,40,4,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '18/03/1999', 'Appearances (Sub)': '33 (2)', 'Assists': '3', 'XG': '2.03', 'XA': '2.46', 'Shots On Target Inside the Box': '9', 'Shots On Target Outside the Box': '3', 'Touches in the Opposition Box': '71', 'Hit Woodwork': '2', 'Crosses (Completed %)': '66 (18%)', 'Passes (Completed %)': '1,373 (84%)', 'Long Passes (Completed %)': '114 (48%)', 'Minutes Played': '2,813', 'Dribbles (Completed %)': '49 (55%)', 'Duels Won': '142', 'Aerial Duels Won': '38', 'Total Tackles': '68', 'Interceptions': '37', 'Blocks': '9', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '40', 'Offsides': '4'}"
Mikkel Damsgaard,Right,03/07/2000,38 (4),2,10,6.99,2.83,15,78,"1,368 (78%)",124 (49%),"2,926",86 (58%),172,12,83,27,3,0,2,18,6,"{'Nationality': 'Denmark', 'Preferred Foot': 'Right', 'Date of Birth': '03/07/2000', 'Appearances (Sub)': '38 (4)', 'Goals': '2', 'Assists': '10', 'XG': '2.83', 'XA': '6.99', 'Shots On Target Inside the Box': '15', 'Touches in the Opposition Box': '78', 'Free Kicks Scored (Scored)': '3 (3)', 'Crosses (Completed %)': '76 (25%)', 'Passes (Completed %)': '1,368 (78%)', 'Long Passes (Completed %)': '124 (49%)', 'Corners Taken': '60', 'Minutes Played': '2,926', 'Dribbles (Completed %)': '86 (58%)', 'Duels Won': '172', 'Aerial Duels Won': '12', 'Total Tackles': '83', 'Interceptions': '27', 'Blocks': '3', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '18', 'Offsides': '6'}"
Arnaut Danjuma,Both,31/01/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Both', 'Date of Birth': '31/01/1997'}"
Jayden Danns,Right,16/01/2006,1 (1),0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '16/01/2006', 'Appearances (Sub)': '1 (1)', 'XA': '0.01', 'Passes': '1', 'Minutes Played': '10', 'Red Cards': '0', 'Yellow Cards': '0'}"
Kevin Danso,Right,19/09/1998,10 (1),0,0,9,0.13,0,0,554 (86%),48 (38%),843,3 (67%),43,21,7,6,14,0,0,9,0,"{'Nationality': 'Austria', 'Preferred Foot': 'Right', 'Date of Birth': '19/09/1998', 'Appearances (Sub)': '10 (1)', 'XG': '0.41', 'XA': '0.13', 'Touches in the Opposition Box': '9', 'Passes (Completed %)': '554 (86%)', 'Long Passes (Completed %)': '48 (38%)', 'Minutes Played': '843', 'Dribbles (Completed %)': '3 (67%)', 'Duels Won': '43', 'Aerial Duels Won': '21', 'Total Tackles': '7', 'Interceptions': '6', 'Blocks': '14', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '9'}"
Josh Dasilva,Left,23/10/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '23/10/1998'}"
Ben Davies,Left,24/04/1993,17 (3),0,0,2,0.5,13,4 (25%),"1,011 (88%)",83 (45%),"1,330",77,53,0,17,12,19,0,5,17,0,"{'Nationality': 'Wales', 'Preferred Foot': 'Left', 'Date of Birth': '24/04/1993', 'Appearances (Sub)': '17 (3)', 'XG': '0.28', 'XA': '0.5', 'Shots On Target Inside the Box': '2', 'Touches in the Opposition Box': '13', 'Crosses (Completed %)': '4 (25%)', 'Passes (Completed %)': '1,011 (88%)', 'Long Passes (Completed %)': '83 (45%)', 'Minutes Played': '1,330', 'Duels Won': '77', 'Aerial Duels Won': '53', 'Total Tackles': '17', 'Interceptions': '12', 'Blocks': '19', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '17'}"
Harvey Davies,Left,03/09/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '03/09/2003', 'Red Cards': '0', 'Yellow Cards': '0'}"
Leif Davis,Left,31/12/1999,33 (1),1,2,4.75,0.96,4,45,950 (81%),76 (46%),"2,746",31 (42%),124,35,46,25,8,1,5,27,5,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '31/12/1999', 'Appearances (Sub)': '33 (1)', 'Goals': '1', 'Assists': '2', 'XG': '0.96', 'XA': '4.75', 'Shots On Target Inside the Box': '4', 'Touches in the Opposition Box': '45', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '2 (2)', 'Crosses (Completed %)': '68 (21%)', 'Passes (Completed %)': '950 (81%)', 'Long Passes (Completed %)': '76 (46%)', 'Corners Taken': '80', 'Minutes Played': '2,746', 'Dribbles (Completed %)': '31 (42%)', 'Duels Won': '124', 'Aerial Duels Won': '35', 'Total Tackles': '46', 'Interceptions': '25', 'Blocks': '8', 'Red Cards': '1', 'Yellow Cards': '5', 'Fouls': '27', 'Offsides': '5'}"
Craig Dawson,Right,06/05/1990,15 (5),0,0,2,0.09,14,0,558 (87%),85 (52%),969,3 (33%),42,21,15,9,11,0,2,6,2,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '06/05/1990', 'Appearances (Sub)': '15 (5)', 'XG': '0.49', 'XA': '0.09', 'Shots On Target Inside the Box': '2', 'Touches in the Opposition Box': '14', 'Passes (Completed %)': '558 (87%)', 'Long Passes (Completed %)': '85 (52%)', 'Minutes Played': '969', 'Dribbles (Completed %)': '3 (33%)', 'Duels Won': '42', 'Aerial Duels Won': '21', 'Total Tackles': '15', 'Interceptions': '9', 'Blocks': '11', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '6', 'Offsides': '2', 'Own Goals': '2'}"
Lucas De Bolle,Right,22/10/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Scotland', 'Preferred Foot': 'Right', 'Date of Birth': '22/10/2002'}"
Kevin De Bruyne,Right,28/06/1991,28 (9),4,7,6.74,5.07,14,17,"1,028 (83%)",53 (68%),"1,704",30 (43%),53,5,17,7,0,0,2,17,5,"{'Nationality': 'Belgium', 'Preferred Foot': 'Right', 'Date of Birth': '28/06/1991', 'Appearances (Sub)': '28 (9)', 'Goals': '4', 'Assists': '7', 'XG': '5.07', 'XA': '6.74', 'Shots On Target Inside the Box': '14', 'Shots On Target Outside the Box': '17', 'Touches in the Opposition Box': '84', 'Hit Woodwork': '4', 'Free Kicks Scored (Scored)': '8 (8)', 'Crosses (Completed %)': '79 (18%)', 'Passes (Completed %)': '1,028 (83%)', 'Long Passes (Completed %)': '53 (68%)', 'Corners Taken': '94', 'Minutes Played': '1,704', 'Dribbles (Completed %)': '30 (43%)', 'Duels Won': '53', 'Aerial Duels Won': '5', 'Total Tackles': '17', 'Interceptions': '7', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '17', 'Offsides': '5'}"
Bobby De Cordova-Reid,Right,02/02/1993,23 (14),1,2,0.16,0.79,3,17,185 (75%),7 (29%),742,24,6,0,9,1,0,0,2,9,4,"{'Nationality': 'Jamaica', 'Preferred Foot': 'Right', 'Date of Birth': '02/02/1993', 'Appearances (Sub)': '23 (14)', 'Goals': '1', 'Assists': '2', 'XG': '0.79', 'XA': '0.16', 'Shots On Target Outside the Box': '3', 'Touches in the Opposition Box': '17', 'Passes (Completed %)': '185 (75%)', 'Long Passes (Completed %)': '7 (29%)', 'Minutes Played': '742', 'Duels Won': '24', 'Aerial Duels Won': '6', 'Total Tackles': '9', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '9', 'Offsides': '4'}"
Luc De Fougerolles,Right,12/10/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Canada', 'Preferred Foot': 'Right', 'Date of Birth': '12/10/2005'}"
Liam Delap,Right,08/02/2003,37 (5),12,2,2 (2),106,3,5 (20%),348 (62%),19 (26%),"2,612",77 (52%),157,58,11,2,0,0,12,72,14,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '08/02/2003', 'Appearances (Sub)': '37 (5)', 'Goals': '12', 'Assists': '2', 'Touches in the Opposition Box': '106', 'Penalties Taken (Scored)': '2 (2)', 'Hit Woodwork': '3', 'Crosses (Completed %)': '5 (20%)', 'Passes (Completed %)': '348 (62%)', 'Long Passes (Completed %)': '19 (26%)', 'Minutes Played': '2,612', 'Dribbles (Completed %)': '77 (52%)', 'Duels Won': '157', 'Aerial Duels Won': '58', 'Total Tackles': '11', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '12', 'Fouls': '72', 'Offsides': '14'}"
Leander Dendoncker,Right,15/04/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Belgium', 'Preferred Foot': 'Right', 'Date of Birth': '15/04/1995'}"
Emmanuel Dennis,Right,15/11/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Nigeria', 'Preferred Foot': 'Right', 'Date of Birth': '15/11/1997'}"
Will Dennis,Right,10/07/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '10/07/2000', 'Red Cards': '0', 'Yellow Cards': '0'}"
Justin Devenny,Left,11/10/2003,23 (19),1,1,0.41,0.76,3,5,186 (78%),16 (38%),496,4 (50%),21,2,17,1,0,0,1,8,1,"{'Nationality': 'Northern Ireland', 'Preferred Foot': 'Left', 'Date of Birth': '11/10/2003', 'Appearances (Sub)': '23 (19)', 'Goals': '1', 'Assists': '1', 'XG': '0.76', 'XA': '0.41', 'Shots On Target Inside the Box': '3', 'Shots On Target Outside the Box': '5', 'Touches in the Opposition Box': '8', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '5 (20%)', 'Passes (Completed %)': '186 (78%)', 'Long Passes (Completed %)': '16 (38%)', 'Corners Taken': '9', 'Minutes Played': '496', 'Dribbles (Completed %)': '4 (50%)', 'Duels Won': '21', 'Aerial Duels Won': '2', 'Total Tackles': '17', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '8', 'Offsides': '1'}"
Alfie Devine,Right,01/08/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '01/08/2004', 'Red Cards': '0', 'Yellow Cards': '0'}"
Kiernan Dewsbury-Hall,Left,06/09/1998,13 (11),1,0,8,0.22,0,0,149 (85%),8 (50%),259,4 (50%),16,0,8,2,0,0,0,4,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '06/09/1998', 'Appearances (Sub)': '13 (11)', 'Assists': '1', 'XG': '0.22', 'XA': '0.22', 'Touches in the Opposition Box': '8', 'Passes (Completed %)': '149 (85%)', 'Long Passes (Completed %)': '8 (50%)', 'Corners Taken': '2', 'Minutes Played': '259', 'Dribbles (Completed %)': '4 (50%)', 'Duels Won': '16', 'Total Tackles': '8', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '4'}"
Moussa Diaby,Left,07/07/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'France', 'Preferred Foot': 'Left', 'Date of Birth': '07/07/1999'}"
Amadou Diallo,15/02/2003,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '15/02/2003'}"
Amad Diallo,Left,11/07/2002,26 (6),8,6,4.18,4.68,19,10,854 (86%),27 (48%),"1,901",84 (49%),117,10,38,11,2,0,5,21,9,"{'Nationality': 'Cote d’Ivoire', 'Preferred Foot': 'Left', 'Date of Birth': '11/07/2002', 'Appearances (Sub)': '26 (6)', 'Goals': '8', 'Assists': '6', 'XG': '4.68', 'XA': '4.18', 'Shots On Target Inside the Box': '19', 'Shots On Target Outside the Box': '10', 'Touches in the Opposition Box': '152', 'Crosses (Completed %)': '15 (60%)', 'Passes (Completed %)': '854 (86%)', 'Long Passes (Completed %)': '27 (48%)', 'Corners Taken': '32', 'Minutes Played': '1,901', 'Dribbles (Completed %)': '84 (49%)', 'Duels Won': '117', 'Aerial Duels Won': '10', 'Total Tackles': '38', 'Interceptions': '11', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '21', 'Offsides': '9'}"
Matthew Dibley-Dias,Right,29/10/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'New Zealand', 'Preferred Foot': 'Right', 'Date of Birth': '29/10/2003'}"
Tyler Dibling,Left,17/02/2006,33 (13),2,0,1.46,2.56,8,7,586 (84%),24 (58%),"1,874",88 (51%),139,10,34,8,5,0,6,30,2,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '17/02/2006', 'Appearances (Sub)': '33 (13)', 'Goals': '2', 'XG': '2.56', 'XA': '1.46', 'Shots On Target Inside the Box': '8', 'Shots On Target Outside the Box': '7', 'Touches in the Opposition Box': '50', 'Hit Woodwork': '2', 'Crosses (Completed %)': '19 (16%)', 'Passes (Completed %)': '586 (84%)', 'Long Passes (Completed %)': '24 (58%)', 'Corners Taken': '11', 'Minutes Played': '1,874', 'Dribbles (Completed %)': '88 (51%)', 'Duels Won': '139', 'Aerial Duels Won': '10', 'Total Tackles': '34', 'Interceptions': '8', 'Blocks': '5', 'Red Cards': '0', 'Yellow Cards': '6', 'Fouls': '30', 'Offsides': '2'}"
Eric Dier,Right,15/01/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '15/01/1994'}"
Lucas Digne,Left,20/07/1993,32 (4),4,0,6,4.01,28,5 (5),980 (83%),70 (43%),"2,358",18 (50%),127,39,65,25,4,0,4,21,7,"{'Nationality': 'France', 'Preferred Foot': 'Left', 'Date of Birth': '20/07/1993', 'Appearances (Sub)': '32 (4)', 'Assists': '4', 'XG': '0.8', 'XA': '4.01', 'Shots On Target Outside the Box': '6', 'Touches in the Opposition Box': '28', 'Free Kicks Scored (Scored)': '5 (5)', 'Crosses (Completed %)': '82 (28%)', 'Passes (Completed %)': '980 (83%)', 'Long Passes (Completed %)': '70 (43%)', 'Corners Taken': '57', 'Minutes Played': '2,358', 'Dribbles (Completed %)': '18 (50%)', 'Duels Won': '127', 'Aerial Duels Won': '39', 'Total Tackles': '65', 'Interceptions': '25', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '21', 'Offsides': '7'}"
Issa Diop,Right,09/01/1997,21 (6),0,0,14,0.1,0,0,755 (88%),85 (46%),"1,335",2 (50%),51,20,26,9,7,0,2,10,1,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '09/01/1997', 'Appearances (Sub)': '21 (6)', 'XG': '0.53', 'XA': '0.1', 'Touches in the Opposition Box': '14', 'Passes (Completed %)': '755 (88%)', 'Long Passes (Completed %)': '85 (46%)', 'Minutes Played': '1,335', 'Dribbles (Completed %)': '2 (50%)', 'Duels Won': '51', 'Aerial Duels Won': '20', 'Total Tackles': '26', 'Interceptions': '9', 'Blocks': '7', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '10', 'Own Goals': '1'}"
Axel Disasi,Right,11/03/1998,13 (4),1,0,0.09,0.28,8,0,542 (90%),20 (55%),853,16 (63%),40,13,15,7,2,0,3,5,2,"{'Nationality': 'France', 'Preferred Foot': 'Right', 'Date of Birth': '11/03/1998', 'Appearances (Sub)': '13 (4)', 'Goals': '1', 'XG': '0.28', 'XA': '0.09', 'Touches in the Opposition Box': '8', 'Passes (Completed %)': '542 (90%)', 'Long Passes (Completed %)': '20 (55%)', 'Minutes Played': '853', 'Dribbles (Completed %)': '16 (63%)', 'Duels Won': '40', 'Aerial Duels Won': '13', 'Total Tackles': '15', 'Interceptions': '7', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '5', 'Offsides': '2'}"
Roman Dixon,Right,26/12/2004,1,0,0,0,0,0,0,16 (56%),3 (33%),90,5,0,0,5,1,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '26/12/2004', 'Appearances': '1', 'XA': '0', 'Passes (Completed %)': '16 (56%)', 'Long Passes (Completed %)': '3 (33%)', 'Minutes Played': '90', 'Duels Won': '5', 'Total Tackles': '5', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Nasser Djiga,Right,15/11/2002,5 (4),0,0,0,0,0,0,46 (83%),7 (29%),65,2,1,0,2,0,0,0,0,0,0,"{'Nationality': 'Burkina Faso', 'Preferred Foot': 'Right', 'Date of Birth': '15/11/2002', 'Appearances (Sub)': '5 (4)', 'XA': '0.01', 'Passes (Completed %)': '46 (83%)', 'Long Passes (Completed %)': '7 (29%)', 'Minutes Played': '65', 'Duels Won': '2', 'Aerial Duels Won': '1', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '0'}"
Ben Doak,Right,11/11/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Scotland', 'Preferred Foot': 'Right', 'Date of Birth': '11/11/2005'}"
Lewis Dobbin,Left,03/01/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '03/01/2003'}"
Matt Doherty,Right,16/01/1992,30 (5),2,1,1.22,1.04,5,28,"1,210 (85%)",144 (51%),"2,113",18 (61%),116,56,38,22,15,0,6,18,2,"{'Nationality': 'Ireland', 'Preferred Foot': 'Right', 'Date of Birth': '16/01/1992', 'Appearances (Sub)': '30 (5)', 'Goals': '2', 'Assists': '1', 'XG': '1.04', 'XA': '1.22', 'Shots On Target Inside the Box': '5', 'Touches in the Opposition Box': '28', 'Crosses (Completed %)': '22 (5%)', 'Passes (Completed %)': '1,210 (85%)', 'Long Passes (Completed %)': '144 (51%)', 'Minutes Played': '2,113', 'Dribbles (Completed %)': '18 (61%)', 'Duels Won': '116', 'Aerial Duels Won': '56', 'Total Tackles': '38', 'Interceptions': '22', 'Blocks': '15', 'Red Cards': '0', 'Yellow Cards': '6', 'Fouls': '18', 'Offsides': '2', 'Own Goals': '1'}"
Jérémy Doku,Right,27/05/2002,29 (13),3,6,3.8,1.32,15,4,700 (84%),6 (83%),"1,513",167 (64%),171,0,31,4,1,0,1,10,5,"{'Nationality': 'Belgium', 'Preferred Foot': 'Right', 'Date of Birth': '27/05/2002', 'Appearances (Sub)': '29 (13)', 'Goals': '3', 'Assists': '6', 'XG': '1.32', 'XA': '3.8', 'Shots On Target Inside the Box': '15', 'Shots On Target Outside the Box': '4', 'Touches in the Opposition Box': '182', 'Crosses (Completed %)': '59 (19%)', 'Passes (Completed %)': '700 (84%)', 'Long Passes (Completed %)': '6 (83%)', 'Corners Taken': '2', 'Minutes Played': '1,513', 'Dribbles (Completed %)': '167 (64%)', 'Duels Won': '171', 'Total Tackles': '31', 'Interceptions': '4', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '10', 'Offsides': '5'}"
Nicolás Domínguez,Right,28/06/1998,34 (11),1,0,5,1.59,34,6 (33%),927 (88%),41 (54%),"1,970",7 (43%),134,27,86,29,12,0,9,33,1,"{'Nationality': 'Argentina', 'Preferred Foot': 'Right', 'Date of Birth': '28/06/1998', 'Appearances (Sub)': '34 (11)', 'Assists': '1', 'XG': '1.53', 'XA': '1.59', 'Shots On Target Outside the Box': '5', 'Touches in the Opposition Box': '34', 'Crosses (Completed %)': '6 (33%)', 'Passes (Completed %)': '927 (88%)', 'Long Passes (Completed %)': '41 (54%)', 'Minutes Played': '1,970', 'Dribbles (Completed %)': '7 (43%)', 'Duels Won': '134', 'Aerial Duels Won': '27', 'Total Tackles': '86', 'Interceptions': '29', 'Blocks': '12', 'Red Cards': '0', 'Yellow Cards': '9', 'Fouls': '33', 'Offsides': '1'}"
Janoi Donacien,Right,03/11/1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'St Lucia', 'Preferred Foot': 'Right', 'Date of Birth': '03/11/1993'}"
Jamie Donley,Left,03/01/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Northern Ireland', 'Preferred Foot': 'Left', 'Date of Birth': '03/01/2005'}"
Patrick Dorgu,Left,26/10/2004,12 (2),0,0,4,1.27,33,39 (8%),389 (86%),9 (67%),842,9 (33%),77,16,31,4,0,1,3,17,3,"{'Nationality': 'Denmark', 'Preferred Foot': 'Left', 'Date of Birth': '26/10/2004', 'Appearances (Sub)': '12 (2)', 'XG': '0.43', 'XA': '1.27', 'Shots On Target Inside the Box': '4', 'Touches in the Opposition Box': '33', 'Crosses (Completed %)': '39 (8%)', 'Passes (Completed %)': '389 (86%)', 'Long Passes (Completed %)': '9 (67%)', 'Corners Taken': '1', 'Minutes Played': '842', 'Dribbles (Completed %)': '9 (33%)', 'Duels Won': '77', 'Aerial Duels Won': '16', 'Total Tackles': '31', 'Interceptions': '4', 'Red Cards': '1', 'Yellow Cards': '3', 'Fouls': '17', 'Offsides': '3'}"
Alfie Dorrington,Right,20/04/2005,1 (1),0,0,0,0,0,0,16 (94%),0,13,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '20/04/2005', 'Appearances (Sub)': '1 (1)', 'XA': '0', 'Passes (Completed %)': '16 (94%)', 'Minutes Played': '13', 'Red Cards': '0', 'Yellow Cards': '0'}"
Abdoulaye Doucouré,Right,01/01/1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Mali', 'Preferred Foot': 'Right', 'Date of Birth': '01/01/1993'}"
Cheick Doucouré,Right,08/01/2000,13 (9),0,0,4,0.11,0,0,203 (86%),13 (62%),445,4 (50%),30,5,16,11,0,0,1,7,0,"{'Nationality': 'Mali', 'Preferred Foot': 'Right', 'Date of Birth': '08/01/2000', 'Appearances (Sub)': '13 (9)', 'XG': '0.4', 'XA': '0.11', 'Touches in the Opposition Box': '4', 'Passes (Completed %)': '203 (86%)', 'Long Passes (Completed %)': '13 (62%)', 'Minutes Played': '445', 'Dribbles (Completed %)': '4 (50%)', 'Duels Won': '30', 'Aerial Duels Won': '5', 'Total Tackles': '16', 'Interceptions': '11', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '7'}"
Flynn Downes,Right,20/01/1999,27 (2),1,0,1.44,0.63,4,22,"1,104 (91%)",42 (45%),"2,154",16 (50%),113,17,49,32,9,0,12,50,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '20/01/1999', 'Appearances (Sub)': '27 (2)', 'Goals': '1', 'XG': '0.63', 'XA': '1.44', 'Shots On Target Inside the Box': '4', 'Touches in the Opposition Box': '22', 'Passes (Completed %)': '1,104 (91%)', 'Long Passes (Completed %)': '42 (45%)', 'Minutes Played': '2,154', 'Dribbles (Completed %)': '16 (50%)', 'Duels Won': '113', 'Aerial Duels Won': '17', 'Total Tackles': '49', 'Interceptions': '32', 'Blocks': '9', 'Red Cards': '0', 'Yellow Cards': '12', 'Fouls': '50'}"
Tommy Doyle,Right,17/10/2001,24 (21),1,0,5,0.33,4,1 (1),370 (85%),65 (63%),475,6 (83%),22,1,11,5,5,0,1,5,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '17/10/2001', 'Appearances (Sub)': '24 (21)', 'Assists': '1', 'XG': '0.55', 'XA': '0.33', 'Shots On Target Outside the Box': '5', 'Touches in the Opposition Box': '4', 'Free Kicks Scored (Scored)': '1 (1)', 'Passes (Completed %)': '370 (85%)', 'Long Passes (Completed %)': '65 (63%)', 'Corners Taken': '12', 'Minutes Played': '475', 'Dribbles (Completed %)': '6 (83%)', 'Duels Won': '22', 'Aerial Duels Won': '1', 'Total Tackles': '11', 'Interceptions': '5', 'Blocks': '5', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '5'}"
Callum Doyle,Left,03/10/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '03/10/2003'}"
Radu Dragusin,Right,03/02/2002,16 (2),0,0,12,0.16,0,0,836 (85%),87 (29%),"1,251",53,34,0,10,15,16,0,1,6,0,"{'Nationality': 'Romania', 'Preferred Foot': 'Right', 'Date of Birth': '03/02/2002', 'Appearances (Sub)': '16 (2)', 'XG': '0.12', 'XA': '0.16', 'Touches in the Opposition Box': '12', 'Passes (Completed %)': '836 (85%)', 'Long Passes (Completed %)': '87 (29%)', 'Minutes Played': '1,251', 'Duels Won': '53', 'Aerial Duels Won': '34', 'Total Tackles': '10', 'Interceptions': '15', 'Blocks': '16', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '6'}"
Rodrigo Ribeiro,Right,28/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Portugal', 'Preferred Foot': 'Right', 'Date of Birth': '28/04/2005'}"
Joshua Duffus,15/12/2004,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '15/12/2004'}"
Paul Dummett,26/09/1991,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Wales', 'Date of Birth': '26/09/1991'}"
Lewis Dunk,Right,21/11/1991,25 (2),0,0,5,1.04,21,1 (1),"1,934 (91%)",180 (50%),"2,083",79,52,0,17,13,18,0,5,7,2,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '21/11/1991', 'Appearances (Sub)': '25 (2)', 'XG': '0.81', 'XA': '1.04', 'Shots On Target Inside the Box': '5', 'Touches in the Opposition Box': '21', 'Free Kicks Scored (Scored)': '1 (1)', 'Passes (Completed %)': '1,934 (91%)', 'Long Passes (Completed %)': '180 (50%)', 'Minutes Played': '2,083', 'Duels Won': '79', 'Aerial Duels Won': '52', 'Total Tackles': '17', 'Interceptions': '13', 'Blocks': '18', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '7', 'Offsides': '2', 'Own Goals': '1'}"
