player_name,preferred_foot,date_of_birth,appearances_sub,goals,assists,xa,xg,touches_in_opposition_box,crosses_completed,pass_accuracy,long_pass_accuracy,minutes_played,dribbles_completed,duels_won,aerial_duels_won,total_tackles,interceptions,blocks,red_cards,yellow_cards,fouls,offsides,all_stats_on_page
Andreas Pereira,Right,01/01/1996,33 (8),2,4,4.61,3.81,7,13,786 (78%),81 (44%),"2,022",22 (64%),75,14,24,8,2,0,8,28,1,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '01/01/1996', 'Appearances (Sub)': '33 (8)', 'Goals': '2', 'Assists': '4', 'XG': '3.81', 'XA': '4.61', 'Shots On Target Inside the Box': '7', 'Shots On Target Outside the Box': '13', 'Touches in the Opposition Box': '51', 'Penalties Taken': '1', 'Free Kicks Scored (Scored)': '6 (6)', 'Crosses (Completed %)': '48 (10%)', 'Passes (Completed %)': '786 (78%)', 'Long Passes (Completed %)': '81 (44%)', 'Corners Taken': '109', 'Minutes Played': '2,022', 'Dribbles (Completed %)': '22 (64%)', 'Duels Won': '75', 'Aerial Duels Won': '14', 'Total Tackles': '24', 'Interceptions': '8', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '8', 'Fouls': '28', 'Offsides': '1'}"
Ki-Jana Hoever,Right,18/01/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Right', 'Date of Birth': '18/01/2002'}"
Rob Holding,Right,20/09/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '20/09/1995', 'Red Cards': '0', 'Yellow Cards': '0'}"
Mason Holgate,Right,22/10/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Jamaica', 'Preferred Foot': 'Right', 'Date of Birth': '22/10/1996'}"
Isaac Holland,02/09/2005,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '02/09/2005'}"
Fletcher Holman,12/10/2004,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '12/10/2004'}"
Harry Howell,Left,20/04/2008,1 (1),0,0,0,3,0,0,9 (89%),0,6,1,0,0,1,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '20/04/2008', 'Appearances (Sub)': '1 (1)', 'XA': '0.05', 'Touches in the Opposition Box': '3', 'Passes (Completed %)': '9 (89%)', 'Minutes Played': '6', 'Duels Won': '1', 'Total Tackles': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Justin Hubner,Left,14/09/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Indonesia', 'Preferred Foot': 'Left', 'Date of Birth': '14/09/2003'}"
Max Hudson,20/09/2007,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Wales', 'Date of Birth': '20/09/2007'}"
Callum Hudson-Odoi,Right,07/11/2000,31 (6),5,2,2.61,2.47,15,8,755 (89%),45 (58%),"2,201",55 (67%),87,3,22,13,0,0,2,12,8,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '07/11/2000', 'Appearances (Sub)': '31 (6)', 'Goals': '5', 'Assists': '2', 'XG': '2.47', 'XA': '2.61', 'Shots On Target Inside the Box': '15', 'Shots On Target Outside the Box': '8', 'Touches in the Opposition Box': '80', 'Hit Woodwork': '2', 'Crosses (Completed %)': '73 (21%)', 'Passes (Completed %)': '755 (89%)', 'Long Passes (Completed %)': '45 (58%)', 'Corners Taken': '5', 'Minutes Played': '2,201', 'Dribbles (Completed %)': '55 (67%)', 'Duels Won': '87', 'Aerial Duels Won': '3', 'Total Tackles': '22', 'Interceptions': '13', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '12', 'Offsides': '8'}"
Will Hughes,Left,17/04/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '17/04/1995'}"
Joe Hugill,Right,19/10/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '19/10/2003'}"
Dean Huijsen,Both,14/04/2005,32 (6),3,2,1.57,1.87,4,30,"1,601 (84%)",260 (49%),"2,422",5 (40%),116,68,36,51,29,0,10,31,2,"{'Nationality': 'Spain', 'Preferred Foot': 'Both', 'Date of Birth': '14/04/2005', 'Appearances (Sub)': '32 (6)', 'Goals': '3', 'Assists': '2', 'XG': '1.87', 'XA': '1.57', 'Shots On Target Inside the Box': '4', 'Touches in the Opposition Box': '30', 'Hit Woodwork': '1', 'Crosses (Completed %)': '12 (17%)', 'Passes (Completed %)': '1,601 (84%)', 'Long Passes (Completed %)': '260 (49%)', 'Minutes Played': '2,422', 'Dribbles (Completed %)': '5 (40%)', 'Duels Won': '116', 'Aerial Duels Won': '68', 'Total Tackles': '36', 'Interceptions': '51', 'Blocks': '29', 'Red Cards': '0', 'Yellow Cards': '10', 'Fouls': '31', 'Offsides': '2'}"
Bashir Humphreys,Left,15/03/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '15/03/2003'}"
Cameron Humphreys,30/10/2003,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '30/10/2003'}"
Mackenzie Hunt,Left,14/11/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'United Arab Emirates', 'Preferred Foot': 'Left', 'Date of Birth': '14/11/2001'}"
James Huntley,02/03/2004,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '02/03/2004'}"
Omari Hutchinson,Left,30/10/2003,31 (1),3,2,2.46,2.85,16,17,788 (84%),36 (47%),"2,590",119 (43%),135,7,32,11,2,0,5,30,6,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '30/10/2003', 'Appearances (Sub)': '31 (1)', 'Goals': '3', 'Assists': '2', 'XG': '2.85', 'XA': '2.46', 'Shots On Target Inside the Box': '16', 'Shots On Target Outside the Box': '17', 'Touches in the Opposition Box': '98', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '4 (4)', 'Crosses (Completed %)': '76 (21%)', 'Passes (Completed %)': '788 (84%)', 'Long Passes (Completed %)': '36 (47%)', 'Corners Taken': '5', 'Minutes Played': '2,590', 'Dribbles (Completed %)': '119 (43%)', 'Duels Won': '135', 'Aerial Duels Won': '7', 'Total Tackles': '32', 'Interceptions': '11', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '30', 'Offsides': '6'}"
Hwang Hee-Chan,Right,26/01/1996,21 (16),2,0,0.33,0.8,25,8 (25%),189 (84%),0,650,14 (14%),20,3,6,2,0,0,0,6,0,"{'Nationality': 'South Korea', 'Preferred Foot': 'Right', 'Date of Birth': '26/01/1996', 'Appearances (Sub)': '21 (16)', 'Goals': '2', 'XG': '0.8', 'XA': '0.33', 'Touches in the Opposition Box': '25', 'Crosses (Completed %)': '8 (25%)', 'Passes (Completed %)': '189 (84%)', 'Minutes Played': '650', 'Dribbles (Completed %)': '14 (14%)', 'Duels Won': '20', 'Aerial Duels Won': '3', 'Total Tackles': '6', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '6'}"
Hwang Ui-Jo,Right,28/08/1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'South Korea', 'Preferred Foot': 'Right', 'Date of Birth': '28/08/1992'}"
Pierre-Emile Højbjerg,Right,05/08/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Denmark', 'Preferred Foot': 'Right', 'Date of Birth': '05/08/1995'}"
Rasmus Højlund,Left,04/02/2003,32 (9),4,0,1.06,5.24,15,82,325 (76%),0,"2,013",30 (30%),71,31,3,2,0,0,2,17,13,"{'Nationality': 'Denmark', 'Preferred Foot': 'Left', 'Date of Birth': '04/02/2003', 'Appearances (Sub)': '32 (9)', 'Goals': '4', 'XG': '5.24', 'XA': '1.06', 'Shots On Target Inside the Box': '15', 'Touches in the Opposition Box': '82', 'Crosses (Completed %)': '8 (38%)', 'Passes (Completed %)': '325 (76%)', 'Minutes Played': '2,013', 'Dribbles (Completed %)': '30 (30%)', 'Duels Won': '71', 'Aerial Duels Won': '31', 'Total Tackles': '3', 'Interceptions': '2', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '17', 'Offsides': '13'}"
Kelechi Iheanacho,Left,03/10/1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Nigeria', 'Preferred Foot': 'Left', 'Date of Birth': '03/10/1996'}"
Samuel Iling-Junior,Left,04/10/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Left', 'Date of Birth': '04/10/2003'}"
Danny Imray,Right,27/07/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '27/07/2003'}"
Danny Ings,Right,23/07/1992,15 (14),1,2,0.08,2.27,8,30,88 (72%),3 (33%),270,6 (67%),18,8,4,1,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '23/07/1992', 'Appearances (Sub)': '15 (14)', 'Goals': '1', 'Assists': '2', 'XG': '2.27', 'XA': '0.08', 'Shots On Target Inside the Box': '8', 'Touches in the Opposition Box': '30', 'Hit Woodwork': '1', 'Passes (Completed %)': '88 (72%)', 'Long Passes (Completed %)': '3 (33%)', 'Minutes Played': '270', 'Dribbles (Completed %)': '6 (67%)', 'Duels Won': '18', 'Aerial Duels Won': '8', 'Total Tackles': '4', 'Interceptions': '1', 'Red Cards': '0', 'Yellow Cards': '0'}"
Tim Iroegbunam,Right,30/06/2003,18 (13),1,0,12,0.13,0,0,155 (74%),12 (67%),564,16 (50%),60,11,29,16,4,0,4,15,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '30/06/2003', 'Appearances (Sub)': '18 (13)', 'Assists': '1', 'XG': '0.24', 'XA': '0.13', 'Touches in the Opposition Box': '12', 'Passes (Completed %)': '155 (74%)', 'Long Passes (Completed %)': '12 (67%)', 'Minutes Played': '564', 'Dribbles (Completed %)': '16 (50%)', 'Duels Won': '60', 'Aerial Duels Won': '11', 'Total Tackles': '29', 'Interceptions': '16', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '15'}"
Andy Irving,Left,13/05/2000,10 (9),0,0,3,0.13,2 (50%),0,120 (90%),8 (88%),162,10,1,0,7,1,1,0,2,6,0,"{'Nationality': 'Scotland', 'Preferred Foot': 'Left', 'Date of Birth': '13/05/2000', 'Appearances (Sub)': '10 (9)', 'XG': '0.12', 'XA': '0.13', 'Shots On Target Outside the Box': '3', 'Crosses (Completed %)': '2 (50%)', 'Passes (Completed %)': '120 (90%)', 'Long Passes (Completed %)': '8 (88%)', 'Minutes Played': '162', 'Duels Won': '10', 'Aerial Duels Won': '1', 'Total Tackles': '7', 'Interceptions': '1', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '6'}"
Alexander Isak,Right,21/09/1999,34,23,6,3.6,20.42,38,8,658 (77%),26 (58%),"2,769",89 (47%),94,27,12,3,2,0,1,27,20,"{'Nationality': 'Sweden', 'Preferred Foot': 'Right', 'Date of Birth': '21/09/1999', 'Appearances': '34', 'Goals': '23', 'Assists': '6', 'XG': '20.42', 'XA': '3.6', 'Shots On Target Inside the Box': '38', 'Shots On Target Outside the Box': '8', 'Touches in the Opposition Box': '211', 'Penalties Taken (Scored)': '4 (4)', 'Hit Woodwork': '3', 'Free Kicks Scored (Scored)': '3 (3)', 'Crosses (Completed %)': '16 (19%)', 'Passes (Completed %)': '658 (77%)', 'Long Passes (Completed %)': '26 (58%)', 'Corners Taken': '3', 'Minutes Played': '2,769', 'Dribbles (Completed %)': '89 (47%)', 'Duels Won': '94', 'Aerial Duels Won': '27', 'Total Tackles': '12', 'Interceptions': '3', 'Blocks': '2', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '27', 'Offsides': '20'}"
Daniel Iversen,Right,19/07/1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Denmark', 'Preferred Foot': 'Right', 'Date of Birth': '19/07/1997', 'Red Cards': '0', 'Yellow Cards': '0'}"
Alex Iwobi,Right,03/05/1996,38 (3),9,6,6.98,4.72,29,11,"1,376 (80%)",106 (54%),"2,994",90 (53%),117,7,44,14,1,0,1,19,5,"{'Nationality': 'Nigeria', 'Preferred Foot': 'Right', 'Date of Birth': '03/05/1996', 'Appearances (Sub)': '38 (3)', 'Goals': '9', 'Assists': '6', 'XG': '4.72', 'XA': '6.98', 'Shots On Target Inside the Box': '29', 'Shots On Target Outside the Box': '11', 'Touches in the Opposition Box': '119', 'Hit Woodwork': '2', 'Crosses (Completed %)': '124 (20%)', 'Passes (Completed %)': '1,376 (80%)', 'Long Passes (Completed %)': '106 (54%)', 'Corners Taken': '2', 'Minutes Played': '2,994', 'Dribbles (Completed %)': '90 (53%)', 'Duels Won': '117', 'Aerial Duels Won': '7', 'Total Tackles': '44', 'Interceptions': '14', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '19', 'Offsides': '5'}"
Kayden Jackson,Right,22/02/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '22/02/1994'}"
Ben Jackson,Right,03/09/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '03/09/2003'}"
Nicolas Jackson,Right,20/06/2001,30 (2),10,5,1.92,12.34,33,4,390 (77%),9 (67%),"2,238",50 (36%),90,22,22,3,2,1,7,35,23,"{'Nationality': 'Senegal', 'Preferred Foot': 'Right', 'Date of Birth': '20/06/2001', 'Appearances (Sub)': '30 (2)', 'Goals': '10', 'Assists': '5', 'XG': '12.34', 'XA': '1.92', 'Shots On Target Inside the Box': '33', 'Shots On Target Outside the Box': '4', 'Touches in the Opposition Box': '153', 'Hit Woodwork': '6', 'Crosses (Completed %)': '3 (33%)', 'Passes (Completed %)': '390 (77%)', 'Long Passes (Completed %)': '9 (67%)', 'Minutes Played': '2,238', 'Dribbles (Completed %)': '50 (36%)', 'Duels Won': '90', 'Aerial Duels Won': '22', 'Total Tackles': '22', 'Interceptions': '3', 'Blocks': '2', 'Red Cards': '1', 'Yellow Cards': '7', 'Fouls': '35', 'Offsides': '23'}"
Louis Jackson,18/09/2005,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Scotland', 'Date of Birth': '18/09/2005'}"
Reece James,Right,08/12/1999,19 (7),1,1,1.16,0.44,2,3,743 (88%),70 (51%),"1,064",13 (54%),51,24,10,13,6,0,1,8,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '08/12/1999', 'Appearances (Sub)': '19 (7)', 'Goals': '1', 'Assists': '1', 'XG': '0.44', 'XA': '1.16', 'Shots On Target Inside the Box': '2', 'Shots On Target Outside the Box': '3', 'Touches in the Opposition Box': '7', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '3 (3)', 'Crosses (Completed %)': '18 (6%)', 'Passes (Completed %)': '743 (88%)', 'Long Passes (Completed %)': '70 (51%)', 'Corners Taken': '19', 'Minutes Played': '1,064', 'Dribbles (Completed %)': '13 (54%)', 'Duels Won': '51', 'Aerial Duels Won': '24', 'Total Tackles': '10', 'Interceptions': '13', 'Blocks': '6', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '8'}"
Vitaly Janelt,Left,10/05/1998,32 (5),1,3,2.4,0.82,4,2,"1,015 (84%)",109 (44%),"2,266",10 (30%),75,19,38,27,9,0,3,24,1,"{'Nationality': 'Germany', 'Preferred Foot': 'Left', 'Date of Birth': '10/05/1998', 'Appearances (Sub)': '32 (5)', 'Goals': '1', 'Assists': '3', 'XG': '0.82', 'XA': '2.4', 'Shots On Target Inside the Box': '4', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '32', 'Crosses (Completed %)': '29 (28%)', 'Passes (Completed %)': '1,015 (84%)', 'Long Passes (Completed %)': '109 (44%)', 'Minutes Played': '2,266', 'Dribbles (Completed %)': '10 (30%)', 'Duels Won': '75', 'Aerial Duels Won': '19', 'Total Tackles': '38', 'Interceptions': '27', 'Blocks': '9', 'Red Cards': '0', 'Yellow Cards': '3', 'Fouls': '24', 'Offsides': '1', 'Own Goals': '2'}"
Vítezslav Jaros,Right,23/07/2001,1 (1),0,0,0,0,0,0,6 (67%),6 (67%),0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Czech Republic', 'Preferred Foot': 'Right', 'Date of Birth': '23/07/2001', 'Appearances (Sub)': '1 (1)', 'Saves Made': '1', 'Passes (Completed %)': '6 (67%)', 'Long Passes (Completed %)': '6 (67%)', 'Red Cards': '0', 'Yellow Cards': '0'}"
Daniel Jebbison,Right,13/08/2003,16 (16),1,0,0.14,0.99,14,0,39 (85%),2 (50%),105,7 (57%),15,3,5,1,1,0,1,2,0,"{'Nationality': 'Canada', 'Preferred Foot': 'Right', 'Date of Birth': '13/08/2003', 'Appearances (Sub)': '16 (16)', 'Goals': '1', 'XG': '0.99', 'XA': '0.14', 'Touches in the Opposition Box': '14', 'Passes (Completed %)': '39 (85%)', 'Long Passes (Completed %)': '2 (50%)', 'Minutes Played': '105', 'Dribbles (Completed %)': '7 (57%)', 'Duels Won': '15', 'Aerial Duels Won': '3', 'Total Tackles': '5', 'Interceptions': '1', 'Blocks': '1', 'Red Cards': '0', 'Yellow Cards': '1', 'Fouls': '2'}"
Mofe Jemide,08/11/2006,n/a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Date of Birth': '08/11/2006'}"
Mathias Jensen,Right,01/01/1996,24 (16),2,0,2,1.75,9,15 (27%),405 (82%),52 (65%),852,15 (60%),41,8,14,8,4,0,2,7,0,"{'Nationality': 'Denmark', 'Preferred Foot': 'Right', 'Date of Birth': '01/01/1996', 'Appearances (Sub)': '24 (16)', 'Assists': '2', 'XG': '0.24', 'XA': '1.75', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '9', 'Crosses (Completed %)': '15 (27%)', 'Passes (Completed %)': '405 (82%)', 'Long Passes (Completed %)': '52 (65%)', 'Corners Taken': '14', 'Minutes Played': '852', 'Dribbles (Completed %)': '15 (60%)', 'Duels Won': '41', 'Aerial Duels Won': '8', 'Total Tackles': '14', 'Interceptions': '8', 'Blocks': '4', 'Red Cards': '0', 'Yellow Cards': '2', 'Fouls': '7'}"
Jamaldeen Jimoh,Right,02/10/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '02/10/2006', 'Red Cards': '0', 'Yellow Cards': '0'}"
Raúl Jiménez,Right,05/05/1991,38 (8),12,3,2.08,11.99,36,8,615 (73%),35 (60%),"2,505",47 (45%),188,92,35,10,5,0,4,39,15,"{'Nationality': 'Mexico', 'Preferred Foot': 'Right', 'Date of Birth': '05/05/1991', 'Appearances (Sub)': '38 (8)', 'Goals': '12', 'Assists': '3', 'XG': '11.99', 'XA': '2.08', 'Shots On Target Inside the Box': '36', 'Shots On Target Outside the Box': '8', 'Touches in the Opposition Box': '171', 'Penalties Taken (Scored)': '3 (3)', 'Hit Woodwork': '2', 'Free Kicks Scored (Scored)': '1 (1)', 'Crosses (Completed %)': '23 (22%)', 'Passes (Completed %)': '615 (73%)', 'Long Passes (Completed %)': '35 (60%)', 'Minutes Played': '2,505', 'Dribbles (Completed %)': '47 (45%)', 'Duels Won': '188', 'Aerial Duels Won': '92', 'Total Tackles': '35', 'Interceptions': '10', 'Blocks': '5', 'Red Cards': '0', 'Yellow Cards': '4', 'Fouls': '39', 'Offsides': '15'}"
Nile John,Right,06/03/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '06/03/2003'}"
Ben Johnson,Right,24/01/2000,23 (9),1,2,0.86,1.06,2,2,320 (78%),29 (45%),"1,348",22 (36%),71,19,38,13,5,1,3,27,1,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '24/01/2000', 'Appearances (Sub)': '23 (9)', 'Goals': '1', 'Assists': '2', 'XG': '1.06', 'XA': '0.86', 'Shots On Target Inside the Box': '2', 'Shots On Target Outside the Box': '2', 'Touches in the Opposition Box': '12', 'Hit Woodwork': '1', 'Crosses (Completed %)': '22 (9%)', 'Passes (Completed %)': '320 (78%)', 'Long Passes (Completed %)': '29 (45%)', 'Corners Taken': '13', 'Minutes Played': '1,348', 'Dribbles (Completed %)': '22 (36%)', 'Duels Won': '71', 'Aerial Duels Won': '19', 'Total Tackles': '38', 'Interceptions': '13', 'Blocks': '5', 'Red Cards': '1', 'Yellow Cards': '3', 'Fouls': '27', 'Offsides': '1'}"
Brennan Johnson,Right,23/05/2001,33 (9),11,3,2.05,10.4,20,135,571 (76%),17 (24%),"2,179",41 (46%),91,7,39,4,3,0,5,27,12,"{'Nationality': 'Wales', 'Preferred Foot': 'Right', 'Date of Birth': '23/05/2001', 'Appearances (Sub)': '33 (9)', 'Goals': '11', 'Assists': '3', 'XG': '10.4', 'XA': '2.05', 'Shots On Target Inside the Box': '20', 'Touches in the Opposition Box': '135', 'Hit Woodwork': '4', 'Crosses (Completed %)': '53 (11%)', 'Passes (Completed %)': '571 (76%)', 'Long Passes (Completed %)': '17 (24%)', 'Minutes Played': '2,179', 'Dribbles (Completed %)': '41 (46%)', 'Duels Won': '91', 'Aerial Duels Won': '7', 'Total Tackles': '39', 'Interceptions': '4', 'Blocks': '3', 'Red Cards': '0', 'Yellow Cards': '5', 'Fouls': '27', 'Offsides': '12'}"
Sam Johnstone,Right,25/03/1993,7,17,0,0,2,0,0,249 (63%),149 (42%),0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '25/03/1993', 'Appearances': '7', 'Goals Conceded': '17', 'Saves Made': '23', 'Penalties Faced': '2', 'Passes (Completed %)': '249 (63%)', 'Long Passes (Completed %)': '149 (42%)', 'Red Cards': '0', 'Yellow Cards': '0'}"
Curtis Jones,Right,30/01/2001,33 (14),3,3,1.58,4.34,17,8,"1,059 (94%)",36 (61%),"1,710",20 (60%),90,14,39,7,9,1,1,18,1,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '30/01/2001', 'Appearances (Sub)': '33 (14)', 'Goals': '3', 'Assists': '3', 'XG': '4.34', 'XA': '1.58', 'Shots On Target Inside the Box': '17', 'Shots On Target Outside the Box': '8', 'Touches in the Opposition Box': '64', 'Crosses (Completed %)': '8 (13%)', 'Passes (Completed %)': '1,059 (94%)', 'Long Passes (Completed %)': '36 (61%)', 'Corners Taken': '1', 'Minutes Played': '1,710', 'Dribbles (Completed %)': '20 (60%)', 'Duels Won': '90', 'Aerial Duels Won': '14', 'Total Tackles': '39', 'Interceptions': '7', 'Blocks': '9', 'Red Cards': '1', 'Yellow Cards': '1', 'Fouls': '18', 'Offsides': '1'}"
João Pedro,Right,26/09/2001,27 (4),10,6,3.09,8.9,18,6,626 (75%),24 (58%),"1,953",76 (38%),132,42,16,9,0,1,4,26,2,"{'Nationality': 'Brazil', 'Preferred Foot': 'Right', 'Date of Birth': '26/09/2001', 'Appearances (Sub)': '27 (4)', 'Goals': '10', 'Assists': '6', 'XG': '8.9', 'XA': '3.09', 'Shots On Target Inside the Box': '18', 'Shots On Target Outside the Box': '6', 'Touches in the Opposition Box': '133', 'Penalties Taken (Scored)': '5 (5)', 'Hit Woodwork': '1', 'Crosses (Completed %)': '21 (24%)', 'Passes (Completed %)': '626 (75%)', 'Long Passes (Completed %)': '24 (58%)', 'Corners Taken': '4', 'Minutes Played': '1,953', 'Dribbles (Completed %)': '76 (38%)', 'Duels Won': '132', 'Aerial Duels Won': '42', 'Total Tackles': '16', 'Interceptions': '9', 'Red Cards': '1', 'Yellow Cards': '4', 'Fouls': '26', 'Offsides': '2'}"
James Justin,Right,23/02/1998,36 (2),2,2,0.83,1.5,12,4,"1,233 (78%)",114 (30%),"2,920",22 (41%),180,69,58,46,17,0,6,29,2,"{'Nationality': 'England', 'Preferred Foot': 'Right', 'Date of Birth': '23/02/1998', 'Appearances (Sub)': '36 (2)', 'Goals': '2', 'Assists': '2', 'XG': '1.5', 'XA': '0.83', 'Shots On Target Inside the Box': '12', 'Shots On Target Outside the Box': '4', 'Touches in the Opposition Box': '38', 'Hit Woodwork': '1', 'Free Kicks Scored (Scored)': '2 (2)', 'Crosses (Completed %)': '56 (20%)', 'Passes (Completed %)': '1,233 (78%)', 'Long Passes (Completed %)': '114 (30%)', 'Minutes Played': '2,920', 'Dribbles (Completed %)': '22 (41%)', 'Duels Won': '180', 'Aerial Duels Won': '69', 'Total Tackles': '58', 'Interceptions': '46', 'Blocks': '17', 'Red Cards': '0', 'Yellow Cards': '6', 'Fouls': '29', 'Offsides': '2'}"
Zanka,Right,23/04/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Denmark', 'Preferred Foot': 'Right', 'Date of Birth': '23/04/1990'}"
Filip Jørgensen,Right,16/04/2002,6,9,1,0,1,0,0,170 (82%),40 (25%),0,0,1,0,0,0,0,0,0,0,0,"{'Nationality': 'Denmark', 'Preferred Foot': 'Right', 'Date of Birth': '16/04/2002', 'Appearances': '6', 'Goals Conceded': '9', 'Clean Sheets': '1', 'Saves Made': '20', 'Penalties Faced': '1', 'Passes (Completed %)': '170 (82%)', 'Long Passes (Completed %)': '40 (25%)', 'Red Cards': '0', 'Yellow Cards': '0', 'Fouls': '1'}"
Ismeal Kabia,Right,10/12/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Netherlands', 'Preferred Foot': 'Right', 'Date of Birth': '10/12/2005', 'Red Cards': '0', 'Yellow Cards': '0'}"
Issa Kaboré,Right,12/05/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'Nationality': 'Burkina Faso', 'Preferred Foot': 'Right', 'Date of Birth': '12/05/2001', 'Red Cards': '0', 'Yellow Cards': '0'}"
